"vehicle_id","上牌日期","车龄","行驶里程","车辆评分","车辆评级","成交日期","成交价格","业务类型","品牌","车系","车型","城市","是否火烧","是否水泡","是否事故","level_id","力扬指导价格"
120133,2012-08-27,12,14.48,"60",C,2024-09-18,2300,YL,荣威,"550",荣威 550 2012款 1.8 手动 DVVT 启悦版,济南市,否,否,否,CRW0218M0041,"12.48"
119949,2013-01-04,11,10.67,"60",C,2024-09-17,7700,YL,起亚,K2,起亚 K2-三厢 2012款 1.4 手动 GLS纪念版,大连市,否,否,否,CFZ1214M0013,"7.79"
120187,2015-07-06,9,8.22,"80",B,2024-09-18,23600,YL,起亚,福瑞迪,起亚 福瑞迪 2014款 1.6 手自一体 GL,西安市,否,否,否,CFZ0816A0097,"10.88"
119461,2019-02-19,5,10.0,"80",D,2024-09-18,22300,YL,别克,英朗,别克 英朗 2019款 1.3T 手自一体 18T 互联精英型,郑州市,否,否,否,CGB0913A0005,"13.69"
120159,2012-09-13,12,5.5,"60",C,2024-09-18,10900,YL,起亚,K2,起亚 K2-两厢 2012款 1.6 自动 Premium,武汉市,否,否,否,CFZ1216A0006,"9.99"
120186,2012-05-09,12,10.8,"50",D,2024-09-18,4100,YL,斯柯达,明锐,斯柯达 明锐 2012款 1.6 手动 逸致版,武汉市,否,是,否,CSS0116M0028,"12.34"
120129,2009-12-01,15,12.5,"30",D,2024-09-18,2000,YL,中华,骏捷,中华 骏捷 2008款 1.6 手动 炫酷版,济南市,是,是,是,CZH0316M0023,"8.28"
120218,2017-05-11,7,6.0,"60",C,2024-09-18,4800,YL,众泰,T600,众泰 T600 2017款 1.5T 手动 运动版 豪华型,郑州市,否,否,是,CZT0915M0042,"9.28"
120125,2012-07-30,12,18.5,"50",B,2024-09-18,6500,YL,本田,锋范,本田 锋范 2012款 1.5 手动 精英版,黄冈市,否,否,否,CGH0515M0011,"10.68"
120206,2016-05-05,8,17.5,"80",B,2024-09-18,25300,YL,起亚,K3,起亚 K3 2016款 1.6 手自一体 GL,济南市,否,否,否,CFZ1316A0109,"10.68"
119231,2017-01-05,7,12.62,"60",D,2024-09-18,58000,YL,丰田,凯美瑞,丰田 凯美瑞 2016款 2.0G 手自一体 十周年纪念领先版,中山市,否,否,是,CGT0120A0112,"19.58"
118954,2013-01-07,11,8.0,"50",C,2024-09-18,1000,YL,比亚迪,F0,比亚迪 F0 2012款 1.0 手动 悦酷型,南昌市,否,否,否,CBY0310M0074,"4.09"
120259,2007-07-18,17,11.5,"30",D,2024-09-18,4000,YL,丰田,凯美瑞,丰田 凯美瑞 2007款 2.4 手自一体 240G 豪华版,深圳市,否,否,否,CGT0124A0009,"22.98"
119324,2013-01-21,11,15.0,"30",D,2024-09-18,20100,YL,别克,君越,别克 君越 2012款 2.4 SIDI 手自一体 豪雅版,杭州市,否,否,否,CGB0724A0074,"25.59"
119309,2013-01-21,11,25.0,"30",D,2024-09-18,18000,YL,长城,哈弗H5,长城 哈弗H5 2012款 2.0 手动 智尊版 两驱豪华版,杭州市,否,否,否,CGW2020M0039,"9.48"
119297,2018-07-09,6,15.0,"50",D,2024-09-18,45000,YL,哈弗,H6,哈弗 H6 2018款 1.5T 双离合 豪华型蓝标,杭州市,否,否,否,CHA0115D0031,"13.50"
119258,2013-07-22,11,14.1,"30",D,2024-09-18,14500,YL,本田,锋范,本田 锋范 2014款 1.5 手动 风尚型精英版,杭州市,否,否,否,CGH0515M0021,"10.68"
119139,2014-02-24,10,13.03,"50",C,2024-09-18,30000,YL,三菱,ASX劲炫,三菱 ASX劲炫 2013款 2.0 无级 两驱豪华型,杭州市,否,否,否,CGM0120C0001,"17.48"
120011,2010-12-06,14,10.0,"30",D,2024-09-18,1000,YL,铃木,羚羊,铃木 羚羊 2012款 1.3 手动 标准版,烟台市,否,否,是,CLM0213M0078,"4.58"
120287,2012-06-13,12,11.63,"60",B,2024-09-18,13000,YL,斯柯达,明锐,斯柯达 明锐 2012款 1.4TSI 双离合 逸俊版,杭州市,否,否,否,CSS0114D0005,"16.1"
119419,2019-06-28,5,10.0,"60",C,2024-09-18,25600,YL,雪佛兰,科鲁泽,雪佛兰 科鲁泽RS 2019款 1.3T 手自一体 330T 畅快版,成都市,否,否,否,CGX1313A0001,"11.49"
118286,2011-10-27,13,10.1,"60",C,2024-09-18,7800,YL,铃木,天语SX4,铃木 天语SX4-两厢 2011款 1.6 自动 运动版(改款),福州市,否,否,否,CLM0416A0075,"11.88"
118799,2012-07-31,12,10.0,"30",D,2024-09-18,2100,YL,江淮,和悦,江淮 和悦 2012款 1.8 手动 商务豪华型,青岛市,否,否,是,CJC0518M0054,"7.68"
120301,2015-09-23,9,5.4,"80",B,2024-09-18,4900,YL,长安,奔奔,长安 奔奔 2015款 1.4 手动 舒适型,郑州市,否,否,否,CCA0214M0010,"4.49"
120302,2021-10-08,3,7.9,"80",B,2024-09-18,124500,YL,凯迪拉克,CT5,凯迪拉克 CT5 2021款 2.0T 手自一体 28T 豪华型,烟台市,否,否,否,CGK1020A0022,"29.97"
120366,2017-06-26,7,9.5,"60",B,2024-09-18,65000,YL,本田,雅阁,本田 第九代雅阁 2016款 2.0 无级 舒适版,三亚市,否,否,否,CGH0120C0034,"17.98"
120196,2009-02-27,15,29.0,"50",D,2024-09-18,1600,YL,本田,雅阁,本田 第八代雅阁 2010款 2.0 手动 基本版,潍坊市,否,否,是,CGH0120M0014,"18.68"
120199,2021-01-06,3,3.2,"80",C,2024-09-19,58000,YL,本田,XR-V,本田 XR-V 2020款 1.5 无级 经典版,大连市,否,否,否,CDH0615C0034,"13.29"
120265,2012-09-07,12,16.0,"60",C,2024-09-18,19000,YL,长安,悦翔,长安 悦翔-三厢 2012款 1.5 手动 运动版,昌都地区,否,否,否,CCA0515M0085,"6.79"
120260,2014-11-06,10,12.0,"50",C,2024-09-18,19000,YL,长安,逸动,长安 逸动 2014款 1.6 手动 精英型,保山市,否,否,否,CCA0716M0032,"7.49"
119245,2017-10-17,7,11.5,"80",B,2024-09-18,47900,YL,雷诺,科雷傲,雷诺 科雷傲 2017款 2.5 无级 两驱尊贵版,烟台市,否,否,否,CDR0225C0001,"21.98"
120384,2009-05-31,15,15.0,"30",D,2024-09-18,2000,YL,本田,锋范,本田 锋范 2009款 1.5 手动 舒适版,烟台市,否,否,否,CGH0515M0002,"9.68"
119194,2017-01-03,7,5.99,"60",A,2024-09-19,61500,YL,大众,途观,大众 途观 2016款 1.8TSI 手自一体 300TSI 四驱风尚视野版,大连市,否,否,否,CSV0718A0075,"24.58"
118053,2015-05-08,9,6.8,"60",C,2024-09-18,9000,YL,江淮,瑞风,江淮 瑞风S3 2016款 1.5 无级 豪华型,合肥市,否,否,否,CJC0115C0011,"7.98"
120402,2013-04-23,11,17.6,"60",B,2024-09-18,5000,YL,传祺,GS5,传祺 GS5 2012款 2.0 手动 舒适版,武汉市,否,否,否,CGC0220M0001,"12.38"
119846,2014-02-27,10,12.83,"50",C,2024-09-19,38500,YL,大众,帕萨特,大众 帕萨特 2013款 2.0TSI 双离合 御尊版,大连市,否,否,否,CSV0220D0005,"25.48"
120250,2017-10-16,7,6.0,"60",B,2024-09-19,52500,YL,本田,凌派,本田 凌派 2017款 1.8 无级 豪华特装版,大连市,否,否,否,CGH0718C0026,"13.48"
118338,2010-07-27,14,20.0,"30",D,2024-09-18,3600,YL,长安,悦翔,长安 悦翔-两厢 2010款 1.5 手动 舒适版,昆明市,否,否,否,CCA0515M0005,"5.59"
118350,2010-01-18,14,20.0,"30",D,2024-09-18,3600,YL,海马,普力马,海马 普力马 2010款 1.8 无级 5座舒适版,昆明市,否,否,否,CHM0318C0001,"9.98"
118349,2008-01-03,16,20.0,"30",D,2024-09-18,3600,YL,雪佛兰,乐风,雪佛兰 乐风 2007款 1.4 手动 SE 活力限量版,昆明市,否,否,否,CGX0414M0005,"8.79"
118342,2004-10-09,20,20.0,"30",D,2024-09-18,3600,YL,别克,赛欧,别克 赛欧SRV 2004款 1.6 手动 SC 标准版,昆明市,否,否,否,CGB0316M0015,"9.48"
118509,2013-05-03,11,19.0,"50",B,2024-09-18,6000,YL,福特,福克斯,福特 经典福克斯-两厢 2013款 1.8 手动 基本型,昆明市,否,否,否,CCF0318M0046,"9.98"
120051,2015-12-18,9,9.3,"80",D,2024-09-18,6800,YL,雪佛兰,赛欧,雪佛兰 赛欧3 2015款 1.5 手动 幸福版(天窗),郑州市,否,否,是,CGX0115M0002,"7.39"
120348,2009-06-19,15,23.6,"60",D,2024-09-18,13400,YL,丰田,凯美瑞,丰田 凯美瑞 2009款 2.4 手自一体 240G 豪华版,成都市,否,否,否,CGT0124A0044,"22.68"
120428,2015-08-19,9,9.29,"60",B,2024-09-19,23500,YL,大众,桑塔纳,大众 桑塔纳 2015款 1.6 自动 风尚版,昆明市,否,否,否,CSV0116A0025,"9.99"
120394,2011-05-05,13,13.0,"30",D,2024-09-18,200,YL,起亚,福瑞迪,起亚 福瑞迪 2011款 1.6 手动 GL 节能补贴,三亚市,是,是,是,CFZ0816M0013,"9.88"
119515,2015-07-28,9,8.36,"60",C,2024-09-19,19000,YL,大众,POLO,大众 POLO 2014款 1.4 手动 风尚版,昆明市,否,否,否,CSV0314M0121,"8.59"
120458,2011-09-16,13,16.9,"50",A,2024-09-18,11200,YL,大众,朗逸,大众 朗逸 2011款 1.6 手自一体 品雅版,西安市,否,否,否,CSV0616A0013,"13.48"
120445,2015-11-27,9,11.3,"60",C,2024-09-18,15200,YL,传祺,GS4,传祺 GS4 2015款 1.3T 手动 200T 精英版,西安市,否,否,否,CGC0613M0002,"10.88"
120053,2007-05-09,17,15.0,"30",D,2024-09-18,2000,YL,菲亚特,西耶那,菲亚特 西耶那 2007款 1.5 手动 FSX,济南市,否,否,否,CNF0215M0041,"7.61"
119131,2010-07-14,14,12.4,"60",C,2024-09-19,10000,YL,别克,英朗,别克 英朗XT 2010款 1.6T 手自一体 时尚运动版,曲靖市,否,否,否,CGB0916A0006,"16.99"
118033,2010-11-17,14,14.47,"60",C,2024-09-19,20000,YL,本田,思域,本田 思域 2009款 1.8 自动 VTi 豪华版,曲靖市,否,否,是,CDH0218A0026,"16.78"
114816,2014-09-01,10,14.1,"50",B,2024-09-18,5800,YL,雪佛兰,科鲁兹,雪佛兰 科鲁兹 2013款 1.8 手自一体 SE,济南市,否,否,否,CGX0518A0015,"13.69"
116103,2011-10-25,13,11.7,"50",D,2024-09-18,1000,YL,长安,CX20,长安 CX20 2011款 1.3 手动 舒适版,济南市,否,是,是,CCA0613M0003,"5.39"
120345,2015-12-04,9,13.83,"60",D,2024-09-19,24100,YL,丰田,雷凌,丰田 雷凌 2016款 1.6 无级 G 精英版,江门市,否,否,是,CGT1316C0018,"12.48"
119984,2016-11-14,8,21.9,"60",C,2024-09-18,44300,YL,大众,帕萨特,大众 帕萨特 2016款 1.8TSI 双离合 330TSI 尊荣版,深圳市,否,否,否,CSV0218D0080,"22.29"
120455,2015-04-17,9,16.77,"50",C,2024-09-19,11400,YL,别克,英朗,别克 英朗XT 2014款 1.6 手自一体 时尚版,杭州市,否,否,否,CGB0916A0067,"14.99"
118612,2019-06-05,5,6.9,"80",C,2024-09-18,37500,YL,福特,福克斯,福特 福克斯-两厢 2019款 1.5 自动 锋潮型,青岛市,否,否,否,CCF0315A0049,"12.78"
120065,2021-02-03,3,5.4,"50",B,2024-09-18,72500,YL,别克,君威,别克 君威 2020款 1.5T 手自一体 552T 精英型,武汉市,否,否,否,CGB0415A0026,"18.88"
120605,2015-08-04,9,7.1,"60",B,2024-09-18,21200,YL,别克,昂科拉,别克 昂科拉 2015款 1.4T 手自一体 两驱都市精英型,成都市,否,否,否,CGB1014A0018,"15.99"
120029,2015-09-22,9,6.95,"60",C,2024-09-18,27000,YL,大众,朗逸,大众 朗逸 2015款 1.6 手自一体 风尚版,青岛市,否,否,否,CSV0616A0123,"12.19"
120495,2015-02-15,9,20.7,"50",D,2024-09-19,4500,YL,比亚迪,秦,比亚迪 秦 2015款 1.5T 双离合 双冠旗舰版,石家庄市,否,是,是,CBY1415D0027,"20.98"
120593,2007-08-22,17,25.3,"50",D,2024-09-18,2400,YL,别克,凯越,别克 凯越 2006款 1.6 自动 LE 舒适版,成都市,否,否,否,CGB0516A0002,"13.78"
120464,2022-04-14,2,10.7,"60",C,2024-09-18,24800,YL,哪吒,哪吒V,哪吒 哪吒V 2022款 潮 300 Lite,长沙市,否,否,否,CNZ03EVC0051,"7.49"
120134,2009-07-24,15,13.0,"30",D,2024-09-18,2500,YL,别克,凯越,别克 凯越 2008款 1.6 自动 舒适版,长沙市,否,否,是,CGB0516A0027,"12.68"
120602,2024-01-08,0,0.4,"95",A,2024-09-18,90000,YL,长安,UNI-T,长安 UNI-T 2023款 1.5T 双离合 卓越型,重庆市,否,否,否,CCA2315D0030,"11.59"
119301,2013-07-08,11,129637.0,"60",D,2024-09-18,9700,YL,长城,哈弗H6,长城 哈弗H6 2012款 1.5T 手动 两驱都市版,红河哈尼族彝族自治州,否,否,否,CGW2215M0001,"10.08"
119712,2012-08-10,12,12.37,"60",D,2024-09-19,3800,YL,别克,君威,别克 君威 2012款 2.0 手自一体 舒适版,北京市,否,否,是,CGB0420A0024,"18.59"
119743,2013-12-25,11,12.48,"60",C,2024-09-18,4600,YL,海马,S7,海马 S7 2013款 2.0 手动 两驱智尚版,昆明市,否,否,否,CHM1120M0001,"10.68"
120340,2012-09-06,12,8.7,"30",C,2024-09-19,5000,YL,福特,蒙迪欧,福特 蒙迪欧致胜 2011款 2.3 手自一体 豪华型,合肥市,否,否,否,CCF0223A0071,"19.48"
118820,2021-01-27,3,4.15,"80",B,2024-09-18,48500,YL,欧尚,X7,欧尚 X7 2021款 1.5T 双离合 豪华型,重庆市,否,否,否,COS0515D0013,"9.89"
120615,2013-06-03,11,17.07,"50",D,2024-09-19,4000,YL,别克,凯越,别克 凯越 2013款 1.5 手动 经典版,大连市,否,否,否,CGB0515M0001,"9.69"
120610,2013-11-13,11,15.13,"30",D,2024-09-19,2000,YL,长城,C30,长城 C30 2013款 1.5 手动 舒适版,大连市,否,否,否,CGW1915M0032,"6.45"
120598,2015-05-22,9,14.1,"80",B,2024-09-19,15200,YL,哈弗,H2,哈弗 H2 2014款 1.5T 手动 两驱精英版,大连市,否,否,否,CHA0415M0001,"10.38"
120556,2017-10-26,7,2.04,"60",B,2024-09-20,19300,YL,哈弗,H2,哈弗 H2 2017款 1.5T 手动 两驱精英型蓝标,西安市,否,否,否,CHA0415M0065,"9.58"
120644,2015-11-11,9,8.14,"80",B,2024-09-19,9400,YL,江淮,瑞风,江淮 瑞风S2 2015款 1.5 手动 舒适型,石家庄市,否,否,否,CJC0115M0025,"5.88"
120461,2017-11-22,7,14.62,"60",D,2024-09-19,88000,YL,凯迪拉克,CT6,凯迪拉克 CT6 2017款 2.0T 手自一体 28T 精英型,佛山市,否,否,是,CGK0620A0012,"46.99"
120317,2017-09-12,7,7.9,"60",B,2024-09-19,68700,YL,丰田,凯美瑞,丰田 凯美瑞 2016款 2.0E 手自一体 十周年纪念精英版,大连市,否,否,否,CGT0120A0111,"18.78"
119608,2011-09-16,13,20.0,"50",C,2024-09-19,500,YL,铃木,天语·尚悦,铃木 天语·尚悦 2011款 1.6 手动 舒适版,中山市,否,否,否,CLM0516M0001,"7.98"
120665,2022-11-18,2,2.9699999999999998,"95",A,2024-09-19,26200,YL,长安商用,欧诺,长安商用 欧诺S 2021款 1.5 手动 智享版单蒸空调客车,大连市,否,否,否,CCT1415M0175,"4.89"
120647,2011-08-30,13,16.07,"30",D,2024-09-19,2900,YL,别克,凯越,别克 凯越 2011款 1.6 自动 LX,大连市,否,否,否,CGB0516A0039,"10.49"
120447,2018-11-08,6,5.95,"30",D,2024-09-19,21700,YL,雪佛兰,科沃兹,雪佛兰 科沃兹 2019款 1.5 手自一体 320 LS 欣享天窗版,大连市,否,否,否,CGX1015A0018,"9.09"
120433,2013-01-24,11,10.59,"30",D,2024-09-19,2000,YL,英伦,SC7(海景),英伦 SC7(海景) 2012款 1.5 手动 节能版DVVT超值型,大连市,否,否,否,CYL0415M0030,"5.48"
119782,2012-09-07,12,13.13,"60",B,2024-09-19,6400,YL,斯柯达,明锐,斯柯达 明锐 2012款 2.0 手动 逸杰版,大连市,否,否,否,CSS0120M0026,"13.15"
120612,2017-03-01,7,20.0,"50",D,2024-09-19,79500,YL,三菱,欧蓝德,三菱 欧蓝德 2016款 2.4 无级 四驱豪华版7座,大连市,否,否,否,CGM0324C0002,"19.68"
120346,2017-09-18,7,18.0,"60",B,2024-09-19,98900,YL,本田,冠道,本田 冠道 2017款 2.0T 手自一体 370TURBO 两驱豪华版,深圳市,否,否,否,CGH0920A0002,"27.98"
120611,2009-03-24,15,6.66,"30",D,2024-09-19,1700,YL,雪佛兰,乐风,雪佛兰 乐风 2009款 1.4 手动 SL 基本版,成都市,否,否,是,CGX0414M0016,"7.49"
120481,2016-08-16,8,15.53,"50",C,2024-09-18,22100,YL,铃木,启悦,铃木 启悦 2015款 1.6 手自一体 乐享型,重庆市,否,否,否,CLM0716A0002,"11.09"
120377,2014-09-18,10,14.1,"60",C,2024-09-19,15200,YL,三菱,ASX劲炫,三菱 ASX劲炫 2013款 2.0 手动 两驱舒适型,大连市,否,否,否,CGM0120M0001,"14.88"
120353,2013-10-09,11,8.31,"60",B,2024-09-19,29400,YL,马自达,CX-5,马自达 CX-5 2013款 2.0 手自一体 四驱精英型,杭州市,否,否,否,CMD0320A0003,"20.78"
120680,2005-09-19,19,34.0,"80",D,2024-09-19,7300,YL,别克,凯越,别克 凯越HRV 2006款 1.6 手动 LX 基本版,大连市,否,否,否,CGB0516M0006,"10.98"
120666,2012-01-12,12,33.0,"60",D,2024-09-19,6300,YL,比亚迪,G3,比亚迪 G3 2012款 1.5 手动 标准型,大连市,否,否,否,CBY0615M0024,"6.29"
120504,2014-03-03,10,10.9,"50",B,2024-09-19,29700,YL,起亚,K3,起亚 K3 2013款 1.6 手自一体 GLS,大连市,否,否,否,CFZ1316A0002,"12.48"
120229,2019-01-21,5,5.3,"80",B,2024-09-19,66200,YL,本田,雅阁,本田 第九代雅阁 2016款 2.0 无级 舒适版,大连市,否,否,否,CGH0120C0034,"17.98"
120670,2009-11-23,15,28.0,"50",D,2024-09-19,5800,YL,雪佛兰,乐风,雪佛兰 乐风 2009款 1.6 手动 SX 豪华导航版,大连市,否,否,否,CGX0416M0012,"9.99"
120406,2020-03-12,4,5.5,"80",B,2024-09-19,47000,YL,起亚,K3,起亚 K3 2019款 1.5 无级 新锐版,昆明市,否,否,否,CFZ1315C0003,"10.88"
120636,2021-02-18,3,4.75,"60",B,2024-09-19,66500,YL,本田,思域,本田 思域 2019款 1.5T 无级 220TURBO 劲动版,杭州市,否,否,否,CDH0215C0019,"13.99"
118822,2016-10-28,8,14.3,"50",B,2024-09-19,38500,YL,日产,NV200,日产 NV200 2014款 1.6 无级 豪华型,大连市,否,否,否,CZN0616C0001,"11.48"
120624,2017-06-19,7,19.6,"60",C,2024-09-19,32000,YL,丰田,雷凌,丰田 雷凌 2017款 1.2T 无级 185T 精英版(改款),海口市,否,否,否,CGT1312C0008,"12.68"
118818,2011-08-23,13,15.3,"60",D,2024-09-19,19100,YL,日产,NV200,日产 NV200 2011款 1.6 手动 尊雅型 232座,大连市,否,否,否,CZN0616M0016,"10.58"
120288,2012-01-12,12,8.8,"60",B,2024-09-20,5500,YL,别克,英朗,别克 英朗GT 2010款 1.8 手自一体 时尚版,济南市,否,否,否,CGB0918A0002,"16.23"
120744,2010-08-02,14,10.51,"30",D,2024-09-19,1800,YL,别克,英朗,别克 英朗GT 2010款 1.6T 手自一体 时尚运动版,杭州市,否,否,否,CGB0916A0003,"17.43"
116700,2016-11-29,8,8.12,"60",C,2024-09-19,7000,YL,长安,悦翔,长安 悦翔V7 2016款 1.6 手动 乐享型,文山壮族苗族自治州,否,否,否,CCA0516M0032,"6.99"
120807,2010-07-01,14,14.0,"30",D,2024-09-20,1700,YL,别克,凯越,别克 凯越 2008款 1.6 自动 舒适版,青岛市,否,否,否,CGB0516A0027,"12.68"
119417,2019-10-08,5,9.5,"95",A,2024-09-19,64000,YL,大众,途岳,大众 途岳 2019款 1.4TSI 双离合 280TSI 舒适版,合肥市,否,否,否,CSV1314D0003,"18.68"
117538,2019-05-23,5,5.0,"80",C,2024-09-19,67000,YL,别克,君越,别克 君越 2018款 1.8 无级 30H 精英型,大理白族自治州,否,否,否,CGB0718C0005,"27.58"
120740,2015-11-12,9,16.08,"50",D,2024-09-19,28000,YL,大众,朗逸,大众 朗逸 2015款 1.4TSI 双离合 230TSI 舒适版,昆明市,否,否,是,CSV0614D0073,"14.69"
120524,2016-03-15,8,19.47,"50",C,2024-09-19,7500,YL,铃木,雨燕,铃木 雨燕 2015款 1.3 手动 标准型,成都市,否,否,否,CLM0313M0064,"5.98"
120759,2019-05-16,5,7.6,"30",D,2024-09-19,54000,YL,大众,凌渡,大众 凌渡 2019款 1.4TSI 双离合 280TSI 舒适版,昆明市,否,否,是,CSV1014D0023,"18.49"
120883,2015-10-21,9,8.5,"60",C,2024-09-19,20000,YL,斯柯达,明锐,斯柯达 明锐 2015款 1.6 手自一体 逸俊版,济南市,否,否,否,CSS0116A0055,"15.19"
120904,2022-09-19,2,4.5,"80",A,2024-09-19,51000,YL,BEIJING,X7,BEIJING X7 2020款 1.5TD 双离合 致潮版,淄博市,否,否,否,CBG1515D0003,"13.49"
120913,2012-10-29,12,10.3,"50",C,2024-09-19,10600,YL,起亚,K2,起亚 K2-三厢 2011款 1.4 自动 GLS,东营市,否,否,否,CFZ1214A0002,"8.59"
120947,2017-02-14,7,9.7,"60",B,2024-09-20,54200,YL,别克,君越,别克 君越 2016款 1.5T 双离合 20T 领先型(改款),青岛市,否,否,否,CGB0715D0004,"22.98"
120290,2008-10-07,16,20.55,"30",D,2024-09-19,1500,YL,本田,飞度,本田 飞度 2008款 1.5 自动 豪华版,大连市,否,否,否,CGH0315A0001,"11.38"
120289,2010-11-04,14,12.3,"30",D,2024-09-19,1500,YL,斯柯达,晶锐,斯柯达 晶锐 2008款 1.6 手动 晶灵版,大连市,否,否,否,CSS0216M0001,"9.79"
120864,2012-06-11,12,10.0,"60",C,2024-09-19,4500,YL,长城,哈弗M4,长城 哈弗M4 2012款 1.5 手动 两驱舒适版,大理白族自治州,否,否,否,CGW2515M0001,"6.39"
120973,2018-11-01,6,7.0,"80",C,2024-09-19,17300,YL,汉腾,X7,汉腾 X7 2016款 2.0T 双离合 尊享型,海口市,否,否,否,CHD0120D0002,"12.98"
120962,2017-09-27,7,16.0,"50",C,2024-09-19,5000,YL,幻速,S5,幻速 S5 2017款 1.3T 无级 舒适型,海口市,否,否,否,CHS0713C0001,"7.68"
113345,2016-02-01,8,17.6,"60",B,2024-09-20,47200,YL,大众,帕萨特,大众 帕萨特 2014款 1.8TSI 双离合 御尊版,威海市,否,否,否,CSV0218D0043,"23.98"
120162,2018-10-25,6,7.42,"80",C,2024-09-19,45000,YL,大众,朗逸,大众 朗逸 2018款 1.4TSI 双离合 280TSI 舒适版,成都市,否,否,否,CSV0614D0089,"14.99"
120215,2012-12-07,12,12.0,"50",D,2024-09-19,6900,YL,本田,锋范,本田 锋范 2012款 1.5 自动 精英版,郑州市,否,否,是,CGH0515A0007,"11.68"
119857,2015-02-13,9,13.11,"60",C,2024-09-21,37700,YL,别克,君越,别克 君越 2013款 2.4 SIDI 手自一体 领先舒适型,大连市,否,否,否,CGB0724A0087,"23.59"
120776,2017-01-03,7,14.17,"80",B,2024-09-19,119500,YL,丰田,汉兰达,丰田 汉兰达 2017款 2.0T 手自一体 四驱豪华版7座,重庆市,否,否,否,CGT0320A0030,"29.78"
120550,2016-08-17,8,12.27,"60",C,2024-09-19,5600,YL,威旺,"306",威旺 306 2016款 1.2 手动 基本型7座,杭州市,否,否,否,CBW0112M0103,"3.74"
121064,2006-11-09,18,25.0,"30",D,2024-09-19,2200,YL,海马,福美来,海马 福美来一代 2005款 1.6 手动 豪华版,海口市,否,否,否,CHM0416M0010,"12.86"
120642,2013-08-26,11,30.9,"60",D,2024-09-19,1100,YL,比亚迪,F3,比亚迪 F3 2013款 1.5 手动 舒适型,海口市,否,是,否,CBY0215M0192,"5.49"
119285,2012-01-30,12,8.87,"60",D,2024-09-19,3700,YL,别克,凯越,别克 凯越 2011款 1.6 手动 LE,杭州市,否,否,是,CGB0516M0076,"10.79"
120860,2018-05-28,6,5.54,"30",D,2024-09-19,41000,YL,大众,POLO,大众 POLO 2016款 1.6 手自一体 舒适型,杭州市,否,否,否,CSV0316A0104,"10.39"
97042,2021-10-28,3,2.7,"80",C,2024-09-21,39000,YL,本田,凌派,本田 凌派 2022款 1.0T 无级 180Turbo 旗舰版,武汉市,否,否,否,CGH0710C0033,"13.98"
119116,2006-08-23,18,13.64,"30",D,2024-09-19,500,YL,铃木,奥拓,铃木 奥拓 2002款 0.8 手动 标准版,成都市,否,否,是,CLM0108M0026,"4.38"
119358,2021-04-23,3,8.05,"80",B,2024-09-19,50000,YL,哈弗,F7,哈弗 F7x 2021款 1.5T 双离合 两驱极智潮玩版,深圳市,否,否,否,CHA1115D0047,"12.89"
115345,2019-10-14,5,11.0,"60",C,2024-09-20,20400,YL,别克,英朗,别克 英朗 2019款 1.0T 双离合 15T 进取型,海口市,否,否,否,CGB0910D0009,"11.89"
120661,2020-03-18,4,3.7,"60",B,2024-09-20,25500,YL,别克,英朗,别克 英朗 2019款 1.0T 双离合 15T 互联精英型,深圳市,否,否,否,CGB0910D0006,"12.99"
121101,2018-06-15,6,5.19,"60",B,2024-09-19,31000,YL,长安,凌轩,长安 凌轩 2018款 1.5T 手自一体 乐活进取型,杭州市,否,否,否,CCA1415A0001,"8.79"
115743,2013-07-04,11,12.3,"30",D,2024-09-19,3600,YL,别克,凯越,别克 凯越 2013款 1.5 手动 经典版,南昌市,否,否,是,CGB0515M0001,"9.69"
121107,2018-02-09,6,17.1,"60",B,2024-09-20,98100,YL,本田,冠道,本田 冠道 2017款 2.0T 手自一体 370TURBO 四驱尊贵版,济南市,否,否,否,CGH0920A0004,"31.38"
120398,2013-01-25,11,12.0,"60",C,2024-09-19,13800,YL,福特,福克斯,福特 福克斯-两厢 2012款 1.6 双离合 舒适型,昆明市,否,否,否,CCF0316D0001,"13.09"
119832,2021-03-08,3,4.0,"30",D,2024-09-20,25300,YL,大众,朗逸,大众 朗逸启航 2019款 1.5 手动 风尚版,唐山市,否,否,是,CSV0615M0017,"9.99"
120922,2021-06-22,3,8.0,"95",B,2024-09-20,97000,YL,大众,帕萨特,大众 帕萨特 2021款 2.0TSI 双离合 330TSI 精英版,福州市,否,否,否,CSV0220D0115,"21.79"
120174,2015-05-08,9,12.4,"80",D,2024-09-20,10000,YL,福特,福克斯,福特 经典福克斯-两厢 2013款 1.8 手自一体 时尚型,福州市,否,是,否,CCF0318A0052,"12.38"
121163,2011-12-28,13,18.4,"50",D,2024-09-21,10200,YL,本田,思域,本田 思域 2012款 1.8 自动 VTi 豪华版,武汉市,否,否,是,CDH0218A0040,"15.78"
120022,2008-01-14,16,9.0,"60",C,2024-09-19,2000,YL,起亚,锐欧,起亚 锐欧 2007款 1.4 手动 GL,昆明市,否,否,否,CFZ0214M0004,"6.98"
121083,2006-03-15,18,22.4,"60",D,2024-09-19,3200,YL,本田,雅阁,本田 第七代雅阁 2006款 2.4 自动 舒适版,成都市,否,否,是,CGH0124A0010,"23.98"
120985,2019-11-11,5,5.57,"30",D,2024-09-19,32000,YL,别克,英朗,别克 英朗 2019款 1.3T 手自一体 18T 互联精英型,重庆市,否,否,否,CGB0913A0005,"13.69"
